Sexe;Age;Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale
;;76;Occitanie;65;2;15;217;Hautaget;60.0;2.0;62.0
;;76;Occitanie;65;2;08;218;Hèches;589.0;12.0;601.0
;;76;Occitanie;65;1;06;236;Julos;457.0;11.0;468.0
;;76;Occitanie;65;2;15;245;Lagrange;255.0;4.0;259.0
;;76;Occitanie;65;3;03;259;Lansac;181.0;10.0;191.0
;;76;Occitanie;65;3;03;263;Larroque;98.0;1.0;99.0
;;76;Occitanie;65;3;03;266;Lassales;37.0;0.0;37.0
;;76;Occitanie;65;2;14;274;Libaros;136.0;4.0;140.0
;;76;Occitanie;65;2;14;275;Lies;74.0;1.0;75.0
;;76;Occitanie;65;2;15;277;Lombrès;90.0;2.0;92.0
;;76;Occitanie;65;2;08;282;Loudenvielle;348.0;9.0;357.0
;;76;Occitanie;65;2;08;283;Loudervielle;49.0;4.0;53.0
;;76;Occitanie;65;3;09;284;Louey;1106.0;26.0;1132.0
;;76;Occitanie;65;3;03;288;Lubret-Saint-Luc;61.0;1.0;62.0
;;76;Occitanie;65;3;09;292;Luquet;422.0;13.0;435.0
;;76;Occitanie;65;3;13;304;Maubourguet;2232.0;25.0;2257.0
;;76;Occitanie;65;2;15;305;Mauléon-Barousse;103.0;0.0;103.0
;;76;Occitanie;65;3;03;308;Mazerolles;110.0;2.0;112.0
;;76;Occitanie;65;2;14;310;Mérilheu;232.0;5.0;237.0
;;76;Occitanie;65;3;13;311;Mingot;98.0;3.0;101.0
;;76;Occitanie;65;2;15;329;Nistos;210.0;6.0;216.0
;;76;Occitanie;65;3;17;330;Nouilhan;230.0;2.0;232.0
;;76;Occitanie;65;3;03;332;Oléac-Debat;183.0;2.0;185.0
;;76;Occitanie;65;3;14;346;Oueilloux;151.0;6.0;157.0
;;76;Occitanie;65;1;16;352;Ouzous;206.0;6.0;212.0
;;76;Occitanie;65;2;14;356;Péré;62.0;2.0;64.0
;;76;Occitanie;65;3;14;357;Peyraube;170.0;4.0;174.0
;;76;Occitanie;65;3;03;358;Peyret-Saint-André;63.0;2.0;65.0
;;76;Occitanie;65;3;13;361;Peyrun;104.0;0.0;104.0
;;76;Occitanie;65;3;14;367;Poumarous;154.0;5.0;159.0
;;76;Occitanie;65;3;03;369;Pouyastruc;650.0;18.0;668.0
;;76;Occitanie;65;2;04;370;Pouzac;1108.0;36.0;1144.0
;;76;Occitanie;65;1;16;371;Préchac;240.0;10.0;250.0
;;76;Occitanie;65;3;03;373;Puntous;158.0;5.0;163.0
;;76;Occitanie;65;3;13;375;Rabastens-de-Bigorre;1464.0;30.0;1494.0
;;76;Occitanie;65;2;14;376;Recurt;203.0;2.0;205.0
;;76;Occitanie;65;3;03;380;Sabalos;148.0;2.0;150.0
;;76;Occitanie;65;3;03;383;Sadournin;196.0;1.0;197.0
;;76;Occitanie;65;2;08;384;Sailhan;171.0;2.0;173.0
;;76;Occitanie;65;3;13;397;Saint-Sever-de-Rustan;158.0;4.0;162.0
;;76;Occitanie;65;3;07;401;Salles-Adour;568.0;25.0;593.0
;;76;Occitanie;65;2;14;405;Sarlabous;78.0;1.0;79.0
;;76;Occitanie;65;3;17;406;Sarniguet;259.0;5.0;264.0
;;76;Occitanie;65;3;13;412;Sauveterre;159.0;3.0;162.0
;;76;Occitanie;65;1;16;420;Sère-en-Lavedan;83.0;0.0;83.0
;;76;Occitanie;65;3;03;423;Sère-Rustaing;128.0;1.0;129.0
;;76;Occitanie;65;3;14;426;Sinzos;136.0;4.0;140.0
;;76;Occitanie;65;3;03;430;Soréac;46.0;2.0;48.0
;;76;Occitanie;65;3;13;432;Soublecause;174.0;6.0;180.0
;;76;Occitanie;65;2;15;437;Tajan;136.0;5.0;141.0
;;76;Occitanie;65;3;17;460;Vic-en-Bigorre;4830.0;261.0;5091.0
;;76;Occitanie;65;3;07;464;Vielle-Adour;488.0;9.0;497.0
;;76;Occitanie;65;2;08;465;Vielle-Aure;304.0;11.0;315.0
;;76;Occitanie;65;3;13;472;Villefranque;74.0;5.0;79.0
;;76;Occitanie;65;3;17;477;Villenave-près-Marsac;110.0;2.0;112.0
;;76;Occitanie;31;2;02;014;Arguenos;89.0;3.0;92.0
;;76;Occitanie;31;2;02;017;Arlos;104.0;3.0;107.0
;;76;Occitanie;31;1;07;024;Auragne;466.0;12.0;478.0
;;76;Occitanie;31;2;14;031;Ausson;592.0;18.0;610.0
;;76;Occitanie;31;2;02;040;Bachos;33.0;1.0;34.0
;;76;Occitanie;31;3;10;049;Bazus;600.0;14.0;614.0
;;76;Occitanie;31;2;02;050;Beauchalot;659.0;7.0;666.0
;;76;Occitanie;31;1;06;051;Beaufort;479.0;11.0;490.0
;;76;Occitanie;31;3;13;054;Beauteville;199.0;1.0;200.0
;;76;Occitanie;31;2;02;059;Belbèze-en-Comminges;109.0;3.0;112.0
;;76;Occitanie;31;2;02;064;Benque-Dessous-et-Dessus;29.0;0.0;29.0
;;76;Occitanie;31;2;14;076;Bordes-de-Rivière;460.0;14.0;474.0
;;76;Occitanie;31;2;14;078;Boudrac;149.0;2.0;151.0
;;76;Occitanie;31;3;27;079;Bouloc;4655.0;79.0;4734.0
;;76;Occitanie;31;2;14;080;Boulogne-sur-Gesse;1658.0;34.0;1692.0
;;76;Occitanie;31;3;13;082;Bourg-Saint-Bernard;1109.0;16.0;1125.0
;;76;Occitanie;31;2;06;083;Boussan;230.0;3.0;233.0
;;76;Occitanie;31;3;08;096;Cabanac-Séguenville;187.0;5.0;192.0
;;76;Occitanie;31;1;06;101;Cambernard;496.0;4.0;500.0
;;76;Occitanie;31;1;01;103;Canens;61.0;0.0;61.0
;;76;Occitanie;31;3;13;106;Caraman;2487.0;61.0;2548.0
;;76;Occitanie;31;2;06;115;Castelgaillard;56.0;1.0;57.0
;;76;Occitanie;31;2;02;123;Castillon-de-Larboust;81.0;2.0;83.0
;;76;Occitanie;31;2;02;127;Caubous;3.0;0.0;3.0
;;76;Occitanie;31;2;06;593;Cazac;78.0;1.0;79.0
;;76;Occitanie;31;2;02;131;Cazaunous;65.0;1.0;66.0
;;76;Occitanie;31;2;02;133;Cazeaux-de-Larboust;93.0;3.0;96.0
;;76;Occitanie;31;3;13;137;Cessales;161.0;0.0;161.0
;;76;Occitanie;31;2;02;139;Chaum;197.0;5.0;202.0
;;76;Occitanie;31;3;21;149;Colomiers;40916.0;475.0;41391.0
;;76;Occitanie;31;3;07;151;Corronsac;895.0;29.0;924.0
;;76;Occitanie;31;2;02;155;Couret;229.0;3.0;232.0
;;76;Occitanie;31;3;08;156;Cox;365.0;12.0;377.0
;;76;Occitanie;31;3;26;157;Cugnaux;20239.0;274.0;20513.0
;;76;Occitanie;31;2;14;158;Cuguron;164.0;7.0;171.0
;;76;Occitanie;31;3;24;163;Drémil-Lafage;2622.0;64.0;2686.0
;;76;Occitanie;31;1;12;165;Eaunes;6525.0;103.0;6628.0
;;76;Occitanie;31;2;02;176;Esténos;193.0;2.0;195.0
;;76;Occitanie;31;2;02;183;Figarol;313.0;7.0;320.0
;;76;Occitanie;31;3;05;186;Fonbeauzard;3086.0;23.0;3109.0
;;76;Occitanie;31;3;07;192;Fourquevaux;808.0;18.0;826.0
;;76;Occitanie;31;1;06;193;Le Fousseret;1875.0;39.0;1914.0
;;76;Occitanie;31;2;02;195;Francazal;28.0;0.0;28.0
;;76;Occitanie;31;1;06;204;Fustignac;71.0;1.0;72.0
;;76;Occitanie;31;3;05;205;Gagnac-sur-Garonne;3223.0;30.0;3253.0
;;76;Occitanie;31;3;05;230;Gratentour;4926.0;92.0;5018.0
;;76;Occitanie;31;1;01;233;Grépiac;1009.0;32.0;1041.0
;;76;Occitanie;31;2;02;235;Guran;58.0;1.0;59.0
;;76;Occitanie;31;2;02;245;Juzet-d'Izaut;181.0;5.0;186.0
;;76;Occitanie;31;1;12;248;Labarthe-sur-Lèze;6467.0;116.0;6583.0
;;76;Occitanie;31;3;07;249;Labastide-Beauvoir;1229.0;26.0;1255.0
;;76;Occitanie;31;3;04;259;Lacroix-Falgarde;2047.0;36.0;2083.0
;;76;Occitanie;31;1;06;266;Lahage;205.0;2.0;207.0
;;76;Occitanie;31;1;09;269;Lamasquère;1655.0;26.0;1681.0
;;76;Occitanie;31;3;10;273;Lapeyrouse-Fossat;2983.0;72.0;3055.0
;;76;Occitanie;31;1;01;279;Latour;80.0;1.0;81.0
;;76;Occitanie;31;3;07;284;Lauzerville;1606.0;46.0;1652.0
;;76;Occitanie;31;3;10;285;Lavalette;798.0;14.0;812.0
;;76;Occitanie;31;3;08;291;Léguevin;9710.0;218.0;9928.0
;;76;Occitanie;31;1;06;292;Lescuns;74.0;4.0;78.0
;;76;Occitanie;31;2;14;302;Lodes;303.0;6.0;309.0
;;76;Occitanie;31;1;01;312;Mailholas;35.0;1.0;36.0
;;76;Occitanie;31;2;02;315;Mane;961.0;46.0;1007.0
;;76;Occitanie;31;1;06;318;Marignac-Laspeyres;199.0;5.0;204.0
;;76;Occitanie;31;1;01;320;Marquefave;976.0;23.0;999.0
;;76;Occitanie;31;3;08;338;Menville;799.0;23.0;822.0
;;76;Occitanie;31;3;08;339;Mérenvielle;480.0;13.0;493.0
;;76;Occitanie;31;3;27;346;Mirepoix-sur-Tarn;1132.0;22.0;1154.0
;;76;Occitanie;31;2;06;347;Molas;164.0;3.0;167.0
;;76;Occitanie;31;2;02;348;Moncaup;36.0;0.0;36.0
;;76;Occitanie;31;3;07;354;Monestrol;53.0;1.0;54.0
;;76;Occitanie;31;2;02;357;Montastruc-de-Salies;306.0;8.0;314.0
;;76;Occitanie;31;2;06;363;Montbernard;211.0;5.0;216.0
;;76;Occitanie;31;1;06;367;Montclar-de-Comminges;75.0;2.0;77.0
;;76;Occitanie;31;2;06;373;Montesquieu-Guittaut;171.0;3.0;174.0
;;76;Occitanie;31;2;02;376;Montgaillard-de-Salies;106.0;3.0;109.0
;;76;Occitanie;31;3;07;380;Montgeard;555.0;19.0;574.0
;;76;Occitanie;31;1;06;387;Montoussin;130.0;0.0;130.0
;;76;Occitanie;31;2;14;390;Montréjeau;2676.0;23.0;2699.0
;;76;Occitanie;31;2;02;391;Montsaunès;455.0;23.0;478.0
;;76;Occitanie;31;3;07;401;Noueilles;389.0;5.0;394.0
;;76;Occitanie;31;3;08;403;Ondes;815.0;116.0;931.0
;;76;Occitanie;31;1;06;406;Palaminy;772.0;14.0;786.0
;;76;Occitanie;31;1;01;416;Peyssies;687.0;9.0;696.0
;;76;Occitanie;31;1;12;421;Pins-Justaret;4377.0;76.0;4453.0
;;76;Occitanie;31;1;12;420;Pinsaguel;2779.0;40.0;2819.0
;;76;Occitanie;31;1;06;425;Le Plan;434.0;9.0;443.0
;;76;Occitanie;31;1;01;442;Puydaniel;573.0;10.0;583.0
;;76;Occitanie;31;2;06;443;Puymaurin;310.0;7.0;317.0
;;76;Occitanie;31;3;25;446;Ramonville-Saint-Agne;15172.0;264.0;15436.0
;;76;Occitanie;31;2;02;447;Razecueillé;31.0;1.0;32.0
;;76;Occitanie;31;3;13;451;Revel;9686.0;295.0;9981.0
;;76;Occitanie;31;1;01;455;Rieux-Volvestre;2625.0;52.0;2677.0
;;76;Occitanie;31;2;02;461;Rouède;289.0;3.0;292.0
;;76;Occitanie;31;1;11;464;Sabonnères;333.0;8.0;341.0
;;76;Occitanie;31;3;05;467;Saint-Alban;6447.0;52.0;6499.0
;;76;Occitanie;31;2;02;471;Saint-Béat-Lez;385.0;4.0;389.0
;;76;Occitanie;31;1;01;474;Saint-Christaud;236.0;4.0;240.0
;;76;Occitanie;31;2;06;482;Saint-Frajou;205.0;3.0;208.0
;;76;Occitanie;31;2;14;483;Saint-Gaudens;11869.0;514.0;12383.0
;;76;Occitanie;31;3;10;484;Saint-Geniès-Bellevue;2492.0;60.0;2552.0
;;76;Occitanie;31;3;23;488;Saint-Jean;11239.0;167.0;11406.0
;;76;Occitanie;31;2;02;500;Saint-Mamet;552.0;17.0;569.0
;;76;Occitanie;31;3;10;501;Saint-Marcel-Paulel;481.0;10.0;491.0
;;76;Occitanie;31;2;14;513;Saint-Plancard;395.0;8.0;403.0
;;76;Occitanie;31;3;13;519;Saint-Vincent;213.0;6.0;219.0
;;76;Occitanie;31;3;13;527;La Salvetat-Lauragais;149.0;3.0;152.0
;;76;Occitanie;31;2;02;548;Signac;41.0;0.0;41.0
;;76;Occitanie;31;2;02;549;Sode;20.0;1.0;21.0
;;76;Occitanie;31;2;06;552;Terrebasse;139.0;3.0;142.0
;;76;Occitanie;31;3;27;563;Vacquiers;1440.0;32.0;1472.0
;;76;Occitanie;31;2;14;565;Valentine;875.0;14.0;889.0
;;76;Occitanie;31;3;13;567;Vallesvilles;439.0;6.0;445.0
;;76;Occitanie;31;3;13;571;Vendine;276.0;10.0;286.0
;;76;Occitanie;31;3;13;576;Vieillevigne;349.0;14.0;363.0
;;76;Occitanie;31;3;04;578;Vigoulet-Auzil;1021.0;34.0;1055.0
;;76;Occitanie;31;1;12;580;Villate;1187.0;18.0;1205.0
;;76;Occitanie;31;2;14;585;Villeneuve-de-Rivière;1732.0;32.0;1764.0
;;76;Occitanie;31;2;14;586;Villeneuve-Lécussan;570.0;4.0;574.0
;;76;Occitanie;31;3;26;588;Villeneuve-Tolosane;10704.0;121.0;10825.0
;;76;Occitanie;32;1;null;013;Auch;22825.0;1018.0;23843.0
;;76;Occitanie;32;3;03;468;Aussos;64.0;0.0;64.0
;;76;Occitanie;32;3;15;020;Aux-Aussat;272.0;5.0;277.0
;;76;Occitanie;32;3;01;027;Barcelonne-du-Gers;1378.0;21.0;1399.0
;;76;Occitanie;32;2;08;031;Bascous;171.0;2.0;173.0
;;76;Occitanie;32;3;03;041;Bellegarde;159.0;4.0;163.0
;;76;Occitanie;32;1;17;048;Betcave-Aguin;91.0;0.0;91.0
;;76;Occitanie;32;2;09;055;Bivès;119.0;2.0;121.0
;;76;Occitanie;32;1;03;061;Boulaur;179.0;3.0;182.0
;;76;Occitanie;32;3;04;065;Le Brouilh-Monbert;236.0;5.0;241.0
;;76;Occitanie;32;1;17;069;Cadeillan;78.0;0.0;78.0
;;76;Occitanie;32;1;10;091;Castin;345.0;12.0;357.0
;;76;Occitanie;32;3;01;093;Caumont;103.0;3.0;106.0
;;76;Occitanie;32;3;03;103;Chélan;173.0;6.0;179.0
;;76;Occitanie;32;2;11;106;Cologne;920.0;67.0;987.0
;;76;Occitanie;32;1;10;112;Crastes;261.0;4.0;265.0
;;76;Occitanie;32;3;03;114;Cuélas;125.0;2.0;127.0
;;76;Occitanie;32;3;15;116;Duffort;131.0;5.0;136.0
;;76;Occitanie;32;1;10;117;Duran;857.0;28.0;885.0
;;76;Occitanie;32;2;12;125;Espas;132.0;3.0;135.0
;;76;Occitanie;32;2;02;133;Fourcès;261.0;4.0;265.0
;;76;Occitanie;32;3;01;135;Fustérouau;130.0;3.0;133.0
;;76;Occitanie;32;3;16;136;Galiax;184.0;4.0;188.0
;;76;Occitanie;32;1;17;141;Gaujan;119.0;0.0;119.0
;;76;Occitanie;32;1;11;148;Giscaro;91.0;1.0;92.0
;;76;Occitanie;32;2;11;154;Homps;111.0;1.0;112.0
;;76;Occitanie;32;1;08;166;Justian;107.0;5.0;112.0
;;76;Occitanie;32;3;03;169;Labarthe;147.0;4.0;151.0
;;76;Occitanie;32;1;17;171;Labastide-Savès;187.0;2.0;189.0
;;76;Occitanie;32;2;11;173;Labrihe;213.0;8.0;221.0
;;76;Occitanie;32;2;07;178;Lagardère;78.0;2.0;80.0
;;76;Occitanie;32;2;02;180;Lagraulet-du-Gers;559.0;10.0;569.0
;;76;Occitanie;32;3;15;181;Laguian-Mazous;248.0;2.0;250.0
;;76;Occitanie;32;3;06;201;Lasseube-Propre;336.0;15.0;351.0
;;76;Occitanie;32;1;10;204;Lavardens;365.0;10.0;375.0
;;76;Occitanie;32;1;05;207;Leboulin;344.0;12.0;356.0
;;76;Occitanie;32;3;01;209;Lelin-Lapujolle;276.0;8.0;284.0
;;76;Occitanie;32;1;13;210;Lias;778.0;14.0;792.0
;;76;Occitanie;32;2;14;212;Ligardes;206.0;4.0;210.0
;;76;Occitanie;32;2;09;223;Magnas;58.0;33.0;91.0
;;76;Occitanie;32;2;11;229;Mansempuy;58.0;7.0;65.0
;;76;Occitanie;32;2;14;239;Marsolan;442.0;11.0;453.0
;;76;Occitanie;32;2;14;241;Mas-d'Auvignon;169.0;6.0;175.0
;;76;Occitanie;32;3;16;240;Mascaras;59.0;2.0;61.0
;;76;Occitanie;32;3;01;245;Maumusson-Laguian;143.0;1.0;144.0
;;76;Occitanie;32;2;12;246;Maupas;198.0;3.0;201.0
;;76;Occitanie;32;2;14;253;Miradoux;532.0;12.0;544.0
;;76;Occitanie;32;1;17;261;Monblanc;391.0;7.0;398.0
;;76;Occitanie;32;2;12;264;Monclar;225.0;4.0;229.0
;;76;Occitanie;32;3;16;275;Monpardiac;38.0;2.0;40.0
;;76;Occitanie;32;3;03;280;Mont-d'Astarac;91.0;1.0;92.0
;;76;Occitanie;32;1;17;276;Montadet;66.0;1.0;67.0
;;76;Occitanie;32;1;17;284;Montégut-Savès;69.0;1.0;70.0
;;76;Occitanie;32;1;17;295;Nizas;137.0;8.0;145.0
;;76;Occitanie;32;2;12;296;Nogaro;2226.0;141.0;2367.0
;;76;Occitanie;32;1;05;298;Nougaroulet;385.0;8.0;393.0
;;76;Occitanie;32;1;10;301;Ordan-Larroque;868.0;23.0;891.0
;;76;Occitanie;32;3;16;303;Pallanne;62.0;0.0;62.0
;;76;Occitanie;32;3;03;324;Ponsan-Soubiran;73.0;2.0;75.0
;;76;Occitanie;32;3;03;327;Pouy-Loubrin;84.0;1.0;85.0
;;76;Occitanie;32;1;13;334;Pujaudran;1708.0;44.0;1752.0
;;76;Occitanie;32;1;17;336;Puylausic;159.0;7.0;166.0
;;76;Occitanie;32;2;09;341;Réjaumont;247.0;5.0;252.0
;;76;Occitanie;32;3;01;354;Sabazan;127.0;4.0;131.0
;;76;Occitanie;32;3;15;355;Sadeillan;83.0;1.0;84.0
;;76;Occitanie;32;3;03;361;Saint-Arroman;126.0;7.0;133.0
;;76;Occitanie;32;3;16;362;Saint-Aunix-Lengros;148.0;3.0;151.0
;;76;Occitanie;32;3;16;367;Saint-Christaud;63.0;1.0;64.0
;;76;Occitanie;32;3;15;375;Saint-Élix-Theux;87.0;4.0;91.0
;;76;Occitanie;32;2;11;377;Saint-Georges;195.0;7.0;202.0
;;76;Occitanie;32;1;08;382;Saint-Jean-Poutge;310.0;14.0;324.0
;;76;Occitanie;32;2;09;385;Saint-Léonard;185.0;3.0;188.0
;;76;Occitanie;32;2;12;390;Saint-Martin-d'Armagnac;231.0;4.0;235.0
;;76;Occitanie;32;2;14;396;Saint-Mézard;247.0;3.0;250.0
;;76;Occitanie;32;3;01;398;Saint-Mont;313.0;8.0;321.0
;;76;Occitanie;32;2;12;369;Sainte-Christie-d'Armagnac;379.0;7.0;386.0
;;76;Occitanie;32;3;15;415;Sarraguzan;87.0;1.0;88.0
;;76;Occitanie;32;2;08;423;Séailles;68.0;3.0;71.0
;;76;Occitanie;32;2;11;435;Sirac;162.0;9.0;171.0
;;76;Occitanie;32;3;03;438;Tachoires;112.0;0.0;112.0
;;76;Occitanie;32;3;16;440;Tasque;245.0;6.0;251.0
;;76;Occitanie;32;2;11;444;Thoux;261.0;7.0;268.0
;;76;Occitanie;32;3;03;454;Traversères;71.0;2.0;73.0
;;76;Occitanie;32;3;01;460;Vergoignan;316.0;6.0;322.0
;;76;Occitanie;32;3;01;461;Verlus;122.0;0.0;122.0
;;76;Occitanie;09;2;06;002;Aigues-Vives;631.0;19.0;650.0
;;76;Occitanie;09;1;12;006;Alliat;56.0;0.0;56.0
;;76;Occitanie;09;1;12;016;Arnave;214.0;8.0;222.0
;;76;Occitanie;09;1;01;024;Aston;193.0;4.0;197.0
;;76;Occitanie;09;3;02;038;La Bastide-de-Besplas;373.0;6.0;379.0
;;76;Occitanie;09;2;10;040;La Bastide-de-Lordat;310.0;4.0;314.0
;;76;Occitanie;09;1;13;044;Baulou;165.0;2.0;167.0
;;76;Occitanie;09;1;13;049;Bénac;174.0;3.0;177.0
;;76;Occitanie;09;3;03;057;Biert;307.0;4.0;311.0
;;76;Occitanie;09;1;13;063;Le Bosc;114.0;2.0;116.0
;;76;Occitanie;09;3;03;065;Boussenac;243.0;2.0;245.0
;;76;Occitanie;09;1;13;066;Brassac;621.0;10.0;631.0
;;76;Occitanie;09;3;02;079;Carla-Bayle;792.0;14.0;806.0
;;76;Occitanie;09;2;09;080;Carla-de-Roquefort;166.0;5.0;171.0
;;76;Occitanie;09;3;02;083;Castéras;22.0;0.0;22.0
;;76;Occitanie;09;3;02;084;Castex;95.0;1.0;96.0
;;76;Occitanie;09;2;06;089;Cazals-des-Baylès;56.0;1.0;57.0
;;76;Occitanie;09;3;04;095;Cescau;162.0;3.0;165.0
;;76;Occitanie;09;1;01;096;Château-Verdun;41.0;0.0;41.0
;;76;Occitanie;09;3;11;098;Contrazy;71.0;0.0;71.0
;;76;Occitanie;09;3;03;100;Couflens;103.0;1.0;104.0
;;76;Occitanie;09;1;13;103;Crampagna;952.0;21.0;973.0
;;76;Occitanie;09;3;02;109;Durfort;185.0;3.0;188.0
;;76;Occitanie;09;3;03;110;Encourtiech;98.0;2.0;100.0
;;76;Occitanie;09;3;03;118;Esplas-de-Sérou;171.0;2.0;173.0
;;76;Occitanie;09;1;05;121;Ferrières-sur-Ariège;775.0;87.0;862.0
;;76;Occitanie;09;2;10;132;Gaudiès;235.0;4.0;239.0
;;76;Occitanie;09;1;12;133;Génat;24.0;0.0;24.0
;;76;Occitanie;09;1;01;139;L' Hospitalet-près-l'Andorre;95.0;5.0;100.0
;;76;Occitanie;09;2;10;147;Labatut;177.0;2.0;179.0
;;76;Occitanie;09;3;02;151;Lanoux;62.0;0.0;62.0
;;76;Occitanie;09;2;06;153;Lapenne;120.0;4.0;124.0
;;76;Occitanie;09;1;01;159;Lassur;84.0;2.0;86.0
;;76;Occitanie;09;3;02;167;Lézat-sur-Lèze;2341.0;38.0;2379.0
;;76;Occitanie;09;2;08;175;Ludiès;99.0;4.0;103.0
;;76;Occitanie;09;1;01;176;Luzenac;514.0;10.0;524.0
;;76;Occitanie;09;3;11;187;Mercenac;352.0;7.0;359.0
;;76;Occitanie;09;1;12;188;Mercus-Garrabet;1226.0;20.0;1246.0
;;76;Occitanie;09;2;06;200;Montbel;93.0;3.0;96.0
;;76;Occitanie;09;1;13;202;Montégut-Plantaurel;319.0;9.0;328.0
;;76;Occitanie;09;3;03;203;Montels;157.0;5.0;162.0
;;76;Occitanie;09;3;02;205;Montfa;94.0;1.0;95.0
;;76;Occitanie;09;3;03;223;Oust;574.0;7.0;581.0
;;76;Occitanie;09;2;09;227;Péreille;186.0;1.0;187.0
;;76;Occitanie;09;1;01;230;Le Pla;61.0;0.0;61.0
;;76;Occitanie;09;1;13;234;Pradières;124.0;3.0;127.0
;;76;Occitanie;09;1;01;237;Le Puch;28.0;1.0;29.0
;;76;Occitanie;09;2;06;244;Rieucros;720.0;12.0;732.0
;;76;Occitanie;09;2;06;251;Roumengoux;169.0;0.0;169.0
;;76;Occitanie;09;1;01;252;Rouze;85.0;0.0;85.0
;;76;Occitanie;09;1;07;256;Saint-Bauzeil;57.0;0.0;57.0
;;76;Occitanie;09;1;13;264;Saint-Jean-de-Verges;1288.0;17.0;1305.0
;;76;Occitanie;09;3;04;267;Saint-Lary;147.0;2.0;149.0
;;76;Occitanie;09;3;11;268;Saint-Lizier;1384.0;38.0;1422.0
;;76;Occitanie;09;1;13;269;Saint-Martin-de-Caralp;375.0;9.0;384.0
;;76;Occitanie;09;2;06;260;Sainte-Foi;30.0;0.0;30.0
;;76;Occitanie;09;3;04;279;Salsein;46.0;2.0;48.0
;;76;Occitanie;09;1;12;280;Saurat;697.0;13.0;710.0
;;76;Occitanie;09;2;09;281;Sautel;127.0;2.0;129.0
;;76;Occitanie;09;1;01;287;Senconac;6.0;0.0;6.0
;;76;Occitanie;09;3;04;290;Sentein;170.0;1.0;171.0
;;76;Occitanie;09;3;03;291;Sentenac-d'Oust;105.0;2.0;107.0
;;76;Occitanie;09;3;02;294;Sieuras;94.0;2.0;96.0
;;76;Occitanie;09;1;01;298;Sorgeat;90.0;1.0;91.0
;;76;Occitanie;09;1;09;300;Soula;171.0;5.0;176.0
;;76;Occitanie;09;3;03;301;Soulan;391.0;1.0;392.0
;;76;Occitanie;09;1;12;303;Surba;333.0;5.0;338.0
;;76;Occitanie;09;3;11;313;Tourtouse;165.0;4.0;169.0
;;76;Occitanie;09;2;06;316;Troye-d'Ariège;110.0;1.0;111.0
;;76;Occitanie;09;1;01;320;Urs;27.0;1.0;28.0
;;76;Occitanie;09;1;01;325;Vaychis;35.0;0.0;35.0
;;76;Occitanie;09;1;01;330;Vernaux;34.0;2.0;36.0
;;76;Occitanie;09;3;04;335;Villeneuve;42.0;0.0;42.0
;;76;Occitanie;09;3;02;338;Villeneuve-du-Latou;154.0;3.0;157.0
;;76;Occitanie;11;1;05;002;Airoux;189.0;5.0;194.0
;;76;Occitanie;11;3;07;006;Albas;78.0;2.0;80.0
;;76;Occitanie;11;3;08;013;Argens-Minervois;375.0;5.0;380.0
;;76;Occitanie;11;1;18;016;Arquettes-en-Val;79.0;3.0;82.0
;;76;Occitanie;11;1;10;018;Arzens;1196.0;33.0;1229.0
;;76;Occitanie;11;2;14;019;Aunat;61.0;0.0;61.0
;;76;Occitanie;11;1;15;025;Bagnoles;315.0;3.0;318.0
;;76;Occitanie;11;1;01;026;Baraigne;164.0;3.0;167.0
;;76;Occitanie;11;2;09;029;Belcastel-et-Buc;60.0;3.0;63.0
;;76;Occitanie;11;2;14;038;Bessède-de-Sault;57.0;0.0;57.0
;;76;Occitanie;11;3;11;040;Bizanet;1749.0;26.0;1775.0
;;76;Occitanie;11;1;01;049;Bram;3252.0;65.0;3317.0
;;76;Occitanie;11;2;14;055;Bugarach;242.0;4.0;246.0
;;76;Occitanie;11;2;01;059;Cailhavel;150.0;2.0;152.0
;;76;Occitanie;11;2;14;062;Campagna-de-Sault;19.0;0.0;19.0
;;76;Occitanie;11;2;14;065;Camps-sur-l'Agly;61.0;0.0;61.0
;;76;Occitanie;11;2;14;066;Camurac;108.0;1.0;109.0
;;76;Occitanie;11;1;null;069;Carcassonne;46429.0;1122.0;47551.0
;;76;Occitanie;11;1;10;070;Carlipa;338.0;6.0;344.0
;;76;Occitanie;11;1;05;074;Les Cassés;317.0;10.0;327.0
;;76;Occitanie;11;1;15;081;Caunes-Minervois;1571.0;29.0;1600.0
;;76;Occitanie;11;2;09;082;Caunette-sur-Lauquet;11.0;0.0;11.0
;;76;Occitanie;11;1;01;087;Cazalrenoux;102.0;3.0;105.0
;;76;Occitanie;11;2;09;094;Clermont-sur-Lauquet;30.0;0.0;30.0
;;76;Occitanie;11;1;19;099;Conques-sur-Orbiel;2549.0;46.0;2595.0
;;76;Occitanie;11;2;14;109;Coustaussa;50.0;1.0;51.0
;;76;Occitanie;11;2;09;120;La Digne-d'Aval;526.0;11.0;537.0
;;76;Occitanie;11;3;07;125;Embres-et-Castelmaure;158.0;0.0;158.0
;;76;Occitanie;11;3;08;126;Escales;497.0;10.0;507.0
;;76;Occitanie;11;3;07;132;Fabrezan;1254.0;20.0;1274.0
;;76;Occitanie;11;2;14;135;La Fajolle;13.0;0.0;13.0
;;76;Occitanie;11;2;09;142;Festes-et-Saint-André;187.0;5.0;192.0
;;76;Occitanie;11;1;18;146;Floure;427.0;9.0;436.0
